source,destination,contact_start(s),contact_end(s),data_rate(bps),delay(s),link_type # Simulation starting time: 2026-01-01T00:00:00 UTC
mr2,mre1,1643119.907,1643858.479,150000000,0.054,low_ul
mre1,mr2,1643119.907,1643858.479,10000000,0.054,low_dl
mr2,mre3,1647637.860,1658897.462,150000000,0.076,low_ul
mre3,mr2,1647637.860,1658897.462,10000000,0.076,low_dl
mgs1,mre2,1648910.633,1653156.522,300000000,1193.995,trunk
mre2,mgs1,1648910.633,1653156.522,300000000,1193.995,high_dl
mr1,mre2,1651366.823,1651790.144,150000000,0.053,low_ul
mre2,mr1,1651366.823,1651790.144,10000000,0.053,low_dl
mgs1,mre2,1655619.244,1659864.699,300000000,1193.950,trunk
mre2,mgs1,1655619.244,1659864.699,300000000,1193.950,high_dl
mgs1,mre2,1662327.853,1666572.876,300000000,1193.909,trunk
mre2,mgs1,1662327.853,1666572.876,300000000,1193.909,high_dl
mr1,mre1,1664496.018,1664939.298,150000000,0.054,low_ul
mre1,mr1,1664496.018,1664939.298,10000000,0.054,low_dl
mr2,mre2,1667463.297,1667957.448,150000000,0.053,low_ul
mre2,mr2,1667463.297,1667957.448,10000000,0.053,low_dl
mgs1,mre2,1669036.461,1673281.052,300000000,1193.871,trunk
mre2,mgs1,1669036.461,1673281.052,300000000,1193.871,high_dl
mr1,mre1,1671662.369,1672235.435,150000000,0.054,low_ul
mre1,mr1,1671662.369,1672235.435,10000000,0.054,low_dl
mgs2,mre3,1672821.676,1698916.639,300000000,1193.835,trunk
mre3,mgs2,1672821.676,1698916.639,300000000,1193.835,high_dl
mgs2,mre2,1672821.976,1673281.065,300000000,1193.854,trunk
mre2,mgs2,1672821.976,1673281.065,300000000,1193.854,trunk
mgs2,mre1,1672822.073,1698916.733,300000000,1193.858,trunk
mre1,mgs2,1672822.073,1698916.733,300000000,1193.858,high_dl
mr1,mre3,1674682.493,1685938.753,150000000,0.076,low_ul
mre3,mr1,1674682.493,1685938.753,10000000,0.076,low_dl
mgs1,mre2,1675745.067,1678837.580,300000000,1193.836,trunk
mre2,mgs1,1675745.067,1678837.580,300000000,1193.836,high_dl
mgs2,mre2,1675745.094,1679989.246,300000000,1193.838,trunk
mre2,mgs2,1675745.094,1679989.246,300000000,1193.838,trunk
mgs2,mre2,1682453.704,1686697.428,300000000,1193.792,trunk
mre2,mgs2,1682453.704,1686697.428,300000000,1193.792,trunk
mr2,mre3,1686802.559,1698359.192,150000000,0.076,low_ul
mre3,mr2,1686802.559,1698359.192,10000000,0.076,low_dl
mgs2,mre2,1689162.312,1693405.609,300000000,1193.749,trunk
mre2,mgs2,1689162.312,1693405.609,300000000,1193.749,trunk
mr2,mre1,1690040.901,1690777.647,150000000,0.054,low_ul
mre1,mr2,1690040.901,1690777.647,10000000,0.054,low_dl
mr1,mre2,1694277.684,1694795.437,150000000,0.053,low_ul
mre2,mr1,1694277.684,1694795.437,10000000,0.053,low_dl
mgs2,mre2,1695870.919,1698916.655,300000000,1193.710,trunk
mre2,mgs2,1695870.919,1698916.655,300000000,1193.710,trunk
mr1,mre1,1711458.604,1711855.236,150000000,0.054,low_ul
mre1,mr1,1711458.604,1711855.236,10000000,0.054,low_dl
mr2,mre2,1711724.148,1712249.688,150000000,0.053,low_ul
mre2,mr2,1711724.148,1712249.688,10000000,0.053,low_dl
mr1,mre3,1713674.310,1725299.297,150000000,0.076,low_ul
mre3,mr1,1713674.310,1725299.297,10000000,0.076,low_dl
mr1,mre1,1718576.570,1719172.645,150000000,0.054,low_ul
mre1,mr1,1718576.570,1719172.645,10000000,0.054,low_dl
mgs1,mre1,1721471.024,1765175.645,300000000,1193.548,trunk
mre1,mgs1,1721471.024,1765175.645,300000000,1193.548,high_dl
mgs1,mre3,1721471.349,1765176.051,300000000,1193.520,trunk
mre3,mgs1,1721471.349,1765176.051,300000000,1193.520,high_dl
mgs1,mre2,1722705.325,1726946.491,300000000,1193.540,trunk
mre2,mgs1,1722705.325,1726946.491,300000000,1193.540,high_dl
mr2,mre3,1723129.897,1734736.385,150000000,0.076,low_ul
mre3,mr2,1723129.897,1734736.385,10000000,0.076,low_dl
mr2,mre1,1728378.614,1728885.743,150000000,0.054,low_ul
mre1,mr2,1728378.614,1728885.743,10000000,0.054,low_dl
mgs1,mre2,1729413.935,1733654.681,300000000,1193.489,trunk
mre2,mgs1,1729413.935,1733654.681,300000000,1193.489,high_dl
mr2,mre1,1735597.800,1736119.540,150000000,0.054,low_ul
mre1,mr2,1735597.800,1736119.540,10000000,0.054,low_dl
mgs1,mre2,1736122.544,1740362.872,300000000,1193.441,trunk
mre2,mgs1,1736122.544,1740362.872,300000000,1193.441,high_dl
mr1,mre2,1738539.981,1739063.880,150000000,0.053,low_ul
mre2,mr1,1738539.981,1739063.880,10000000,0.053,low_dl
mgs1,mre2,1742831.151,1747071.062,300000000,1193.395,trunk
mre2,mgs1,1742831.151,1747071.062,300000000,1193.395,high_dl
mgs1,mre2,1749539.756,1753779.252,300000000,1193.354,trunk
mre2,mgs1,1749539.756,1753779.252,300000000,1193.354,high_dl
mr1,mre3,1750080.493,1761643.933,150000000,0.076,low_ul
mre3,mr1,1750080.493,1761643.933,10000000,0.076,low_dl
mr2,mre2,1754750.510,1755115.803,150000000,0.053,low_ul
mre2,mr2,1754750.510,1755115.803,10000000,0.053,low_dl
mgs1,mre2,1756248.360,1760487.441,300000000,1193.316,trunk
mre2,mgs1,1756248.360,1760487.441,300000000,1193.316,high_dl
mr1,mre1,1756743.620,1757482.961,150000000,0.054,low_ul
mre1,mr1,1756743.620,1757482.961,10000000,0.054,low_dl
mgs2,mre3,1759133.886,1785325.189,300000000,1193.322,trunk
mre3,mgs2,1759133.886,1785325.189,300000000,1193.322,high_dl
mgs2,mre2,1759133.933,1760487.456,300000000,1193.296,trunk
mre2,mgs2,1759133.933,1760487.456,300000000,1193.296,trunk
mgs2,mre1,1759134.253,1785325.545,300000000,1193.304,trunk
mre1,mgs2,1759134.253,1785325.545,300000000,1193.304,high_dl
mr2,mre3,1762531.841,1773766.370,150000000,0.076,low_ul
mre3,mr2,1762531.841,1773766.370,10000000,0.076,low_dl
mgs1,mre2,1762956.962,1765175.674,300000000,1193.281,trunk
mre2,mgs1,1762956.962,1765175.674,300000000,1193.281,high_dl
mgs2,mre2,1762956.990,1767195.650,300000000,1193.280,trunk
mre2,mgs2,1762956.990,1767195.650,300000000,1193.280,trunk
mgs2,mre2,1769665.596,1773903.845,300000000,1193.234,trunk
mre2,mgs2,1769665.596,1773903.845,300000000,1193.234,trunk
mr2,mre1,1775344.948,1775810.492,150000000,0.054,low_ul
mre1,mr2,1775344.948,1775810.492,10000000,0.054,low_dl
mgs2,mre2,1776374.201,1780612.039,300000000,1193.192,trunk
mre2,mgs2,1776374.201,1780612.039,300000000,1193.192,trunk
mr1,mre2,1781508.096,1782017.746,150000000,0.053,low_ul
mre2,mr1,1781508.096,1782017.746,10000000,0.053,low_dl
mr2,mre1,1782522.219,1783077.323,150000000,0.054,low_ul
mre1,mr2,1782522.219,1783077.323,10000000,0.054,low_dl
mgs2,mre2,1783082.804,1785325.540,300000000,1193.152,trunk
mre2,mgs2,1783082.804,1785325.540,300000000,1193.152,trunk
mr1,mre3,1789516.680,1800802.080,150000000,0.076,low_ul
mre3,mr1,1789516.680,1800802.080,10000000,0.076,low_dl
mr2,mre3,1798757.847,1810682.173,150000000,0.076,low_ul
mre3,mr2,1798757.847,1810682.173,10000000,0.076,low_dl
mr2,mre2,1798999.679,1799434.623,150000000,0.053,low_ul
mre2,mr2,1798999.679,1799434.623,10000000,0.053,low_dl
mr1,mre1,1803653.811,1804391.089,150000000,0.054,low_ul
mre1,mr1,1803653.811,1804391.089,10000000,0.054,low_dl
mgs1,mre3,1807853.582,1851513.233,300000000,1192.986,trunk
mre3,mgs1,1807853.582,1851513.233,300000000,1192.986,high_dl
mgs1,mre1,1807853.669,1851513.032,300000000,1192.993,trunk
mre1,mgs1,1807853.669,1851513.032,300000000,1192.993,high_dl
mgs1,mre2,1809917.196,1814152.988,300000000,1192.978,trunk
mre2,mgs1,1809917.196,1814152.988,300000000,1192.978,high_dl
mgs1,mre2,1816625.803,1820861.191,300000000,1192.927,trunk
mre2,mgs1,1816625.803,1820861.191,300000000,1192.927,high_dl
mr2,mre1,1820655.709,1821394.711,150000000,0.054,low_ul
mre1,mr2,1820655.709,1821394.711,10000000,0.054,low_dl
mgs1,mre2,1823334.408,1827569.394,300000000,1192.879,trunk
mre2,mgs1,1823334.408,1827569.394,300000000,1192.879,high_dl
mr1,mre3,1825714.811,1837619.717,150000000,0.076,low_ul
mre3,mr1,1825714.811,1837619.717,10000000,0.076,low_dl
mr1,mre2,1825760.656,1826295.818,150000000,0.053,low_ul
mre2,mr1,1825760.656,1826295.818,10000000,0.053,low_dl
mgs1,mre2,1830043.011,1834277.597,300000000,1192.833,trunk
mre2,mgs1,1830043.011,1834277.597,300000000,1192.833,high_dl
mr2,mre3,1836611.584,1847855.584,150000000,0.076,low_ul
mre3,mr2,1836611.584,1847855.584,10000000,0.076,low_dl
mgs1,mre2,1836751.613,1840985.800,300000000,1192.792,trunk
mre2,mgs1,1836751.613,1840985.800,300000000,1192.792,high_dl
mr1,mre1,1842010.990,1842500.341,150000000,0.054,low_ul
mre1,mr1,1842010.990,1842500.341,10000000,0.054,low_dl
mgs1,mre2,1843460.213,1847694.001,300000000,1192.754,trunk
mre2,mgs1,1843460.213,1847694.001,300000000,1192.754,high_dl
mgs2,mre2,1845444.695,1847694.017,300000000,1192.735,trunk
mre2,mgs2,1845444.695,1847694.017,300000000,1192.735,trunk
mgs2,mre1,1845444.990,1871735.078,300000000,1192.744,trunk
mre1,mgs2,1845444.990,1871735.078,300000000,1192.744,high_dl
mgs2,mre3,1845445.249,1871735.276,300000000,1192.762,trunk
mre3,mgs2,1845445.249,1871735.276,300000000,1192.762,high_dl
mr2,mre2,1848626.923,1848994.496,150000000,0.053,low_ul
mre2,mr2,1848626.923,1848994.496,10000000,0.053,low_dl
mr1,mre1,1849213.492,1849753.597,150000000,0.054,low_ul
mre1,mr1,1849213.492,1849753.597,10000000,0.054,low_dl
mgs1,mre2,1850168.812,1851512.963,300000000,1192.718,trunk
mre2,mgs1,1850168.812,1851512.963,300000000,1192.718,high_dl
mgs2,mre2,1850168.840,1854402.224,300000000,1192.716,trunk
mre2,mgs2,1850168.840,1854402.224,300000000,1192.716,trunk
mgs2,mre2,1856877.442,1861110.432,300000000,1192.670,trunk
mre2,mgs2,1856877.442,1861110.432,300000000,1192.670,trunk
mgs2,mre2,1863586.044,1867818.638,300000000,1192.627,trunk
mre2,mgs2,1863586.044,1867818.638,300000000,1192.627,trunk
mr1,mre3,1863834.549,1875115.682,150000000,0.076,low_ul
mre3,mr1,1863834.549,1875115.682,10000000,0.076,low_dl
mr2,mre1,1867575.775,1868314.513,150000000,0.054,low_ul
mre1,mr2,1867575.775,1868314.513,10000000,0.054,low_dl
mr1,mre2,1868780.913,1869191.956,150000000,0.053,low_ul
mre2,mr1,1868780.913,1869191.956,10000000,0.053,low_dl
mgs2,mre2,1870294.643,1871735.145,300000000,1192.588,trunk
mre2,mgs2,1870294.643,1871735.145,300000000,1192.588,trunk
mr2,mre3,1874463.136,1886315.521,150000000,0.076,low_ul
mre3,mr2,1874463.136,1886315.521,10000000,0.076,low_dl
mr2,mre2,1886378.503,1886523.664,150000000,0.053,low_ul
mre2,mr2,1886378.503,1886523.664,10000000,0.053,low_dl
mr1,mre1,1888965.694,1889416.810,150000000,0.054,low_ul
mre1,mr1,1888965.694,1889416.810,10000000,0.054,low_dl
mr2,mre2,1892937.170,1893257.965,150000000,0.053,low_ul
mre2,mr2,1892937.170,1893257.965,10000000,0.053,low_dl
mgs1,mre3,1894236.645,1937848.977,300000000,1192.454,trunk
mre3,mgs1,1894236.645,1937848.977,300000000,1192.454,high_dl
mgs1,mre1,1894236.740,1937849.505,300000000,1192.428,trunk
mre1,mgs1,1894236.740,1937849.505,300000000,1192.428,high_dl
mgs1,mre2,1894236.943,1894651.437,300000000,1192.429,trunk
mre2,mgs1,1894236.943,1894651.437,300000000,1192.429,high_dl
mr1,mre1,1896128.703,1896695.584,150000000,0.054,low_ul
mre1,mr1,1896128.703,1896695.584,10000000,0.054,low_dl
mgs1,mre2,1897129.022,1901359.652,300000000,1192.410,trunk
mre2,mgs1,1897129.022,1901359.652,300000000,1192.410,high_dl
mr1,mre3,1901370.942,1913271.510,150000000,0.076,low_ul
mre3,mr1,1901370.942,1913271.510,10000000,0.076,low_dl
mgs1,mre2,1903837.625,1908067.867,300000000,1192.359,trunk
mre2,mgs1,1903837.625,1908067.867,300000000,1192.359,high_dl
mr2,mre1,1905898.078,1906441.894,150000000,0.054,low_ul
mre1,mr2,1905898.078,1906441.894,10000000,0.054,low_dl
mgs1,mre2,1910546.226,1914776.083,300000000,1192.310,trunk
mre2,mgs1,1910546.226,1914776.083,300000000,1192.310,high_dl
mr2,mre3,1911162.963,1922469.772,150000000,0.076,low_ul
mre3,mr2,1911162.963,1922469.772,10000000,0.076,low_dl
mr1,mre2,1913024.585,1913490.788,150000000,0.053,low_ul
mre2,mr1,1913024.585,1913490.788,10000000,0.053,low_dl
mr2,mre1,1913152.695,1913633.607,150000000,0.054,low_ul
mre1,mr2,1913152.695,1913633.607,10000000,0.054,low_dl
mgs1,mre2,1917254.826,1921484.299,300000000,1192.265,trunk
mre2,mgs1,1917254.826,1921484.299,300000000,1192.265,high_dl
mgs1,mre2,1923963.424,1928192.514,300000000,1192.223,trunk
mre2,mgs1,1923963.424,1928192.514,300000000,1192.223,high_dl
mgs1,mre2,1930672.020,1934900.728,300000000,1192.185,trunk
mre2,mgs1,1930672.020,1934900.728,300000000,1192.185,high_dl
mgs2,mre2,1931754.202,1934900.744,300000000,1192.175,trunk
mre2,mgs2,1931754.202,1934900.744,300000000,1192.175,trunk
mgs2,mre3,1931754.219,1958146.091,300000000,1192.161,trunk
mre3,mgs2,1931754.219,1958146.091,300000000,1192.161,high_dl
mgs2,mre1,1931754.227,1958145.509,300000000,1192.179,trunk
mre1,mgs2,1931754.227,1958145.509,300000000,1192.179,high_dl
mr1,mre1,1934279.047,1935019.659,150000000,0.054,low_ul
mre1,mr1,1934279.047,1935019.659,10000000,0.054,low_dl
mr2,mre2,1935795.103,1936288.500,150000000,0.053,low_ul
mre2,mr2,1935795.103,1936288.500,10000000,0.053,low_dl
mgs1,mre2,1937380.616,1937849.398,300000000,1192.149,trunk
mre2,mgs1,1937380.616,1937849.398,300000000,1192.149,high_dl
mgs2,mre2,1937380.644,1941608.964,300000000,1192.145,trunk
mre2,mgs2,1937380.644,1941608.964,300000000,1192.145,trunk
mr1,mre3,1938176.059,1949465.594,150000000,0.076,low_ul
mre3,mr1,1938176.059,1949465.594,10000000,0.076,low_dl
mgs2,mre2,1944089.243,1948317.184,300000000,1192.099,trunk
mre2,mgs2,1944089.243,1948317.184,300000000,1192.099,trunk
mr2,mre3,1950476.548,1961963.886,150000000,0.076,low_ul
mre3,mr2,1950476.548,1961963.886,10000000,0.076,low_dl
mgs2,mre2,1950797.840,1955025.403,300000000,1192.056,trunk
mre2,mgs2,1950797.840,1955025.403,300000000,1192.056,trunk
mr2,mre1,1952857.859,1953366.476,150000000,0.054,low_ul
mre1,mr2,1952857.859,1953366.476,10000000,0.054,low_dl
mgs2,mre2,1957506.436,1958145.504,300000000,1192.016,trunk
mre2,mgs2,1957506.436,1958145.504,300000000,1192.016,trunk
mr2,mre1,1960077.453,1960597.601,150000000,0.054,low_ul
mre1,mr2,1960077.453,1960597.601,10000000,0.054,low_dl
mr1,mre2,1962704.262,1963018.070,150000000,0.053,low_ul
mre2,mr1,1962704.262,1963018.070,10000000,0.053,low_dl
mr1,mre3,1977350.885,1988907.289,150000000,0.076,low_ul
mre3,mr1,1977350.885,1988907.289,10000000,0.076,low_dl
mr2,mre2,1980075.367,1980563.911,150000000,0.053,low_ul
mre2,mr2,1980075.367,1980563.911,10000000,0.053,low_dl
mgs1,mre2,1980620.109,1981858.252,300000000,1191.852,trunk
mre2,mgs1,1980620.109,1981858.252,300000000,1191.852,high_dl
mgs1,mre1,1980620.143,2024184.962,300000000,1191.857,trunk
mre1,mgs1,1980620.143,2024184.962,300000000,1191.857,high_dl
mgs1,mre3,1980620.376,2024184.648,300000000,1191.859,trunk
mre3,mgs1,1980620.376,2024184.648,300000000,1191.859,high_dl
mr1,mre1,1981188.347,1981928.217,150000000,0.054,low_ul
mre1,mr1,1981188.347,1981928.217,10000000,0.054,low_dl
mgs1,mre2,1984340.802,1988566.479,300000000,1191.835,trunk
mre2,mgs1,1984340.802,1988566.479,300000000,1191.835,high_dl
mr2,mre3,1986738.890,1998414.299,150000000,0.076,low_ul
mre3,mr2,1986738.890,1998414.299,10000000,0.076,low_dl
mgs1,mre2,1991049.401,1995274.707,300000000,1191.783,trunk
mre2,mgs1,1991049.401,1995274.707,300000000,1191.783,high_dl
mgs1,mre2,1997757.999,2001982.935,300000000,1191.734,trunk
mre2,mgs1,1997757.999,2001982.935,300000000,1191.734,high_dl
mr2,mre1,1998192.305,1998929.929,150000000,0.054,low_ul
mre1,mr2,1998192.305,1998929.929,10000000,0.054,low_dl
mr1,mre2,2000361.054,2000620.319,150000000,0.053,low_ul
mre2,mr1,2000361.054,2000620.319,10000000,0.053,low_dl
mgs1,mre2,2004466.594,2008691.162,300000000,1191.689,trunk
mre2,mgs1,2004466.594,2008691.162,300000000,1191.689,high_dl
mr1,mre2,2007017.179,2007263.742,150000000,0.053,low_ul
mre2,mr1,2007017.179,2007263.742,10000000,0.053,low_dl
mgs1,mre2,2011175.189,2015399.389,300000000,1191.648,trunk
mre2,mgs1,2011175.189,2015399.389,300000000,1191.648,high_dl
mr1,mre3,2013688.701,2025320.730,150000000,0.076,low_ul
mre3,mr1,2013688.701,2025320.730,10000000,0.076,low_dl
mgs1,mre2,2017883.781,2022107.615,300000000,1191.609,trunk
mre2,mgs1,2017883.781,2022107.615,300000000,1191.609,high_dl
mgs2,mre3,2018061.679,2044556.674,300000000,1191.600,trunk
mre3,mgs2,2018061.679,2044556.674,300000000,1191.600,high_dl
mgs2,mre1,2018062.088,2044556.777,300000000,1191.610,trunk
mre1,mgs2,2018062.088,2044556.777,300000000,1191.610,high_dl
mgs2,mre2,2018062.369,2022107.633,300000000,1191.614,trunk
mre2,mgs2,2018062.369,2022107.633,300000000,1191.614,trunk
mr1,mre1,2019529.171,2020057.864,150000000,0.054,low_ul
mre1,mr1,2019529.171,2020057.864,10000000,0.054,low_dl
mr2,mre2,2023008.789,2023530.311,150000000,0.053,low_ul
mre2,mr2,2023008.789,2023530.311,10000000,0.053,low_dl
mgs2,mre2,2024592.402,2028815.864,300000000,1191.568,trunk
mre2,mgs2,2024592.402,2028815.864,300000000,1191.568,trunk
mr2,mre3,2025998.804,2037213.666,150000000,0.076,low_ul
mre3,mr2,2025998.804,2037213.666,10000000,0.076,low_dl
mr1,mre1,2026767.070,2027269.106,150000000,0.054,low_ul
mre1,mr1,2026767.070,2027269.106,10000000,0.054,low_dl
mgs2,mre2,2031300.997,2035524.096,300000000,1191.521,trunk
mre2,mgs2,2031300.997,2035524.096,300000000,1191.521,trunk
mgs2,mre2,2038009.591,2042232.327,300000000,1191.478,trunk
mre2,mgs2,2038009.591,2042232.327,300000000,1191.478,trunk
mr2,mre1,2045111.664,2045850.583,150000000,0.054,low_ul
mre1,mr2,2045111.664,2045850.583,10000000,0.054,low_dl
mr1,mre2,2049855.199,2050330.959,150000000,0.053,low_ul
mre2,mr1,2049855.199,2050330.959,10000000,0.053,low_dl
mr1,mre3,2053037.241,2064291.037,150000000,0.076,low_ul
mre3,mr1,2053037.241,2064291.037,10000000,0.076,low_dl
mr2,mre3,2062353.110,2074300.863,150000000,0.076,low_ul
mre3,mr2,2062353.110,2074300.863,10000000,0.076,low_dl
mr1,mre1,2066477.385,2066973.983,150000000,0.054,low_ul
mre1,mr1,2066477.385,2066973.983,10000000,0.054,low_dl
mgs1,mre2,2067003.472,2069065.226,300000000,1191.274,trunk
mre2,mgs1,2067003.472,2069065.226,300000000,1191.274,high_dl
mgs1,mre3,2067003.639,2110519.875,300000000,1191.260,trunk
mre3,mgs1,2067003.639,2110519.875,300000000,1191.260,high_dl
mgs1,mre1,2067003.689,2110519.444,300000000,1191.282,trunk
mre1,mgs1,2067003.689,2110519.444,300000000,1191.282,high_dl
mr2,mre2,2067275.602,2067813.439,150000000,0.053,low_ul
mre2,mr2,2067275.602,2067813.439,10000000,0.053,low_dl
mgs1,mre2,2071552.535,2075773.464,300000000,1191.254,trunk
mre2,mgs1,2071552.535,2075773.464,300000000,1191.254,high_dl
mr1,mre1,2073683.105,2074216.545,150000000,0.054,low_ul
mre1,mr1,2073683.105,2074216.545,10000000,0.054,low_dl
mgs1,mre2,2078261.131,2082481.704,300000000,1191.202,trunk
mre2,mgs1,2078261.131,2082481.704,300000000,1191.202,high_dl
mr2,mre1,2083419.788,2083995.497,150000000,0.054,low_ul
mre1,mr2,2083419.788,2083995.497,10000000,0.054,low_dl
mgs1,mre2,2084969.724,2089189.944,300000000,1191.153,trunk
mre2,mgs1,2084969.724,2089189.944,300000000,1191.153,high_dl
mr1,mre3,2089307.000,2101246.957,150000000,0.076,low_ul
mre3,mr1,2089307.000,2101246.957,10000000,0.076,low_dl
mr2,mre1,2090711.141,2091143.923,150000000,0.054,low_ul
mre1,mr2,2090711.141,2091143.923,10000000,0.054,low_dl
mgs1,mre2,2091678.317,2095898.183,300000000,1191.107,trunk
mre2,mgs1,2091678.317,2095898.183,300000000,1191.107,high_dl
mr1,mre2,2094129.066,2094594.981,150000000,0.053,low_ul
mre2,mr1,2094129.066,2094594.981,10000000,0.053,low_dl
mgs1,mre2,2098386.907,2102606.421,300000000,1191.066,trunk
mre2,mgs1,2098386.907,2102606.421,300000000,1191.066,high_dl
mr2,mre3,2099892.096,2111118.953,150000000,0.076,low_ul
mre3,mr2,2099892.096,2111118.953,10000000,0.076,low_dl
mgs2,mre1,2104368.788,2130968.610,300000000,1191.036,trunk
mre1,mgs2,2104368.788,2130968.610,300000000,1191.036,high_dl
mgs2,mre3,2104369.018,2130968.012,300000000,1191.058,trunk
mre3,mgs2,2104369.018,2130968.012,300000000,1191.058,high_dl
mgs1,mre2,2105095.496,2109314.659,300000000,1191.028,trunk
mre2,mgs1,2105095.496,2109314.659,300000000,1191.028,high_dl
mgs2,mre2,2105095.521,2109314.678,300000000,1191.033,trunk
mre2,mgs2,2105095.521,2109314.678,300000000,1191.033,trunk
mr2,mre2,2110259.960,2110728.624,150000000,0.053,low_ul
mre2,mr2,2110259.960,2110728.624,10000000,0.053,low_dl
mgs2,mre2,2111804.114,2116022.921,300000000,1190.984,trunk
mre2,mgs2,2111804.114,2116022.921,300000000,1190.984,trunk
mr1,mre1,2111815.269,2112555.344,150000000,0.054,low_ul
mre1,mr1,2111815.269,2112555.344,10000000,0.054,low_dl
mgs2,mre2,2118512.705,2122731.164,300000000,1190.937,trunk
mre2,mgs2,2118512.705,2122731.164,300000000,1190.937,trunk
mgs2,mre2,2125221.295,2129439.406,300000000,1190.894,trunk
mre2,mgs2,2125221.295,2129439.406,300000000,1190.894,trunk
mr1,mre3,2127088.049,2138359.765,150000000,0.076,low_ul
mre3,mr1,2127088.049,2138359.765,10000000,0.076,low_dl
mr2,mre1,2130373.932,2130919.499,150000000,0.054,low_ul
mre1,mr2,2130373.932,2130919.499,10000000,0.054,low_dl
mr1,mre2,2137059.829,2137583.345,150000000,0.053,low_ul
mre2,mr1,2137059.829,2137583.345,10000000,0.053,low_dl
mr2,mre1,2137635.596,2138115.277,150000000,0.054,low_ul
mre1,mr2,2137635.596,2138115.277,10000000,0.054,low_dl
mr2,mre3,2138117.276,2149913.811,150000000,0.076,low_ul
mre3,mr2,2138117.276,2149913.811,10000000,0.076,low_dl
mgs1,mre3,2153386.819,2196853.369,300000000,1190.711,trunk
mre3,mgs1,2153386.819,2196853.369,300000000,1190.711,high_dl
mgs1,mre2,2153387.062,2156272.353,300000000,1190.696,trunk
mre2,mgs1,2153387.062,2156272.353,300000000,1190.696,high_dl
mgs1,mre1,2153387.264,2196853.096,300000000,1190.704,trunk
mre1,mgs1,2153387.264,2196853.096,300000000,1190.704,high_dl
mr2,mre2,2154518.303,2155026.575,150000000,0.053,low_ul
mre2,mr2,2154518.303,2155026.575,10000000,0.053,low_dl
mr1,mre1,2158723.899,2159464.543,150000000,0.054,low_ul
mre1,mr1,2158723.899,2159464.543,10000000,0.054,low_dl
mgs1,mre2,2158764.222,2162980.604,300000000,1190.666,trunk
mre2,mgs1,2158764.222,2162980.604,300000000,1190.666,high_dl
mr1,mre3,2165013.042,2176865.395,150000000,0.076,low_ul
mre3,mr1,2165013.042,2176865.395,10000000,0.076,low_dl
mgs1,mre2,2165472.814,2169688.855,300000000,1190.614,trunk
mre2,mgs1,2165472.814,2169688.855,300000000,1190.614,high_dl
mgs1,mre2,2172181.404,2176397.106,300000000,1190.565,trunk
mre2,mgs1,2172181.404,2176397.106,300000000,1190.565,high_dl
mr2,mre3,2174720.391,2186084.580,150000000,0.076,low_ul
mre3,mr2,2174720.391,2186084.580,10000000,0.076,low_dl
mr2,mre1,2175729.703,2176464.129,150000000,0.054,low_ul
mre1,mr2,2175729.703,2176464.129,10000000,0.054,low_dl
mgs1,mre2,2178889.992,2183105.356,300000000,1190.520,trunk
mre2,mgs1,2178889.992,2183105.356,300000000,1190.520,high_dl
mr1,mre2,2181318.584,2181854.042,150000000,0.053,low_ul
mre2,mr1,2181318.584,2181854.042,10000000,0.053,low_dl
mgs1,mre2,2185598.579,2189813.606,300000000,1190.478,trunk
mre2,mgs1,2185598.579,2189813.606,300000000,1190.478,high_dl
mgs2,mre1,2190674.461,2217380.768,300000000,1190.455,trunk
mre1,mgs2,2190674.461,2217380.768,300000000,1190.455,high_dl
mgs2,mre3,2190675.137,2217380.751,300000000,1190.460,trunk
mre3,mgs2,2190675.137,2217380.751,300000000,1190.460,high_dl
mgs1,mre2,2192307.165,2196521.855,300000000,1190.440,trunk
mre2,mgs1,2192307.165,2196521.855,300000000,1190.440,high_dl
mgs2,mre2,2192307.190,2196521.875,300000000,1190.444,trunk
mre2,mgs2,2192307.190,2196521.875,300000000,1190.444,trunk
mr1,mre1,2197049.843,2197612.594,150000000,0.054,low_ul
mre1,mr1,2197049.843,2197612.594,10000000,0.054,low_dl
mr2,mre2,2197572.417,2197860.083,150000000,0.053,low_ul
mre2,mr2,2197572.417,2197860.083,10000000,0.053,low_dl
mgs2,mre2,2199015.779,2203230.129,300000000,1190.394,trunk
mre2,mgs2,2199015.779,2203230.129,300000000,1190.394,trunk
mr1,mre3,2201709.153,2213045.818,150000000,0.076,low_ul
mre3,mr1,2201709.153,2213045.818,10000000,0.076,low_dl
mr2,mre2,2204309.203,2204417.870,150000000,0.053,low_ul
mre2,mr2,2204309.203,2204417.870,10000000,0.053,low_dl
mr1,mre1,2204323.766,2204781.300,150000000,0.054,low_ul
mre1,mr1,2204323.766,2204781.300,10000000,0.054,low_dl
mgs2,mre2,2205724.366,2209938.384,300000000,1190.347,trunk
mre2,mgs2,2205724.366,2209938.384,300000000,1190.347,trunk
mgs2,mre2,2212432.953,2216646.637,300000000,1190.305,trunk
mre2,mgs2,2212432.953,2216646.637,300000000,1190.305,trunk
mr2,mre3,2214138.843,2225558.875,150000000,0.076,low_ul
mre3,mr2,2214138.843,2225558.875,10000000,0.076,low_dl
mr2,mre1,2222648.567,2223385.862,150000000,0.054,low_ul
mre1,mr2,2222648.567,2223385.862,10000000,0.054,low_dl
mr1,mre2,2224301.530,2224792.591,150000000,0.053,low_ul
