source,destination,contact_start(s),contact_end(s),data_rate(bps),delay(s),link_type # Simulation starting time: 2026-01-01T00:00:00 UTC
mre2,mgs1,1642202.021,1646448.344,4000000,1194.044,trunk
mr2,mre1,1643119.907,1643858.479,15000000,0.054,low_ul
mre1,mr2,1643119.907,1643858.479,1000000,0.054,low_dl
mr2,mre3,1647637.860,1658897.462,15000000,0.076,low_ul
mre3,mr2,1647637.860,1658897.462,1000000,0.076,low_dl
mgs1,mre2,1648910.633,1653156.522,1000000,1193.995,trunk
mre2,mgs1,1648910.633,1653156.522,4000000,1193.995,trunk
mr1,mre2,1651366.823,1651790.144,15000000,0.053,low_ul
mre2,mr1,1651366.823,1651790.144,1000000,0.053,low_dl
mgs1,mre2,1655619.244,1659864.699,1000000,1193.950,trunk
mre2,mgs1,1655619.244,1659864.699,4000000,1193.950,trunk
mgs1,mre2,1662327.853,1666572.876,1000000,1193.909,trunk
mre2,mgs1,1662327.853,1666572.876,4000000,1193.909,trunk
mr1,mre1,1664496.018,1664939.298,15000000,0.054,low_ul
mre1,mr1,1664496.018,1664939.298,1000000,0.054,low_dl
mr2,mre2,1667463.297,1667957.448,15000000,0.053,low_ul
mre2,mr2,1667463.297,1667957.448,1000000,0.053,low_dl
mgs1,mre2,1669036.461,1673281.052,1000000,1193.871,trunk
mre2,mgs1,1669036.461,1673281.052,4000000,1193.871,trunk
mr1,mre1,1671662.369,1672235.435,15000000,0.054,low_ul
mre1,mr1,1671662.369,1672235.435,1000000,0.054,low_dl
mgs2,mre3,1672821.676,1698916.639,1000000,1193.835,trunk
mre3,mgs2,1672821.676,1698916.639,4000000,1193.835,trunk
mgs2,mre2,1672821.976,1673281.065,1000000,1193.854,trunk
mre2,mgs2,1672821.976,1673281.065,4000000,1193.854,trunk
mgs2,mre1,1672822.073,1698916.733,1000000,1193.858,trunk
mre1,mgs2,1672822.073,1698916.733,4000000,1193.858,trunk
mr1,mre3,1674682.493,1685938.753,15000000,0.076,low_ul
mre3,mr1,1674682.493,1685938.753,1000000,0.076,low_dl
mgs1,mre2,1675745.067,1678837.580,1000000,1193.836,trunk
mre2,mgs1,1675745.067,1678837.580,4000000,1193.836,trunk
mgs2,mre2,1675745.094,1679989.246,1000000,1193.838,trunk
mre2,mgs2,1675745.094,1679989.246,4000000,1193.838,trunk
mgs2,mre2,1682453.704,1686697.428,1000000,1193.792,trunk
mre2,mgs2,1682453.704,1686697.428,4000000,1193.792,trunk
mr2,mre3,1686802.559,1698359.192,15000000,0.076,low_ul
mre3,mr2,1686802.559,1698359.192,1000000,0.076,low_dl
mgs2,mre2,1689162.312,1693405.609,1000000,1193.749,trunk
mre2,mgs2,1689162.312,1693405.609,4000000,1193.749,trunk
mr2,mre1,1690040.901,1690777.647,15000000,0.054,low_ul
mre1,mr2,1690040.901,1690777.647,1000000,0.054,low_dl
mr1,mre2,1694277.684,1694795.437,15000000,0.053,low_ul
mre2,mr1,1694277.684,1694795.437,1000000,0.053,low_dl
mgs2,mre2,1695870.919,1698916.655,1000000,1193.710,trunk
mre2,mgs2,1695870.919,1698916.655,4000000,1193.710,trunk
mr1,mre1,1711458.604,1711855.236,15000000,0.054,low_ul
mre1,mr1,1711458.604,1711855.236,1000000,0.054,low_dl
mr2,mre2,1711724.148,1712249.688,15000000,0.053,low_ul
mre2,mr2,1711724.148,1712249.688,1000000,0.053,low_dl
mr1,mre3,1713674.310,1725299.297,15000000,0.076,low_ul
mre3,mr1,1713674.310,1725299.297,1000000,0.076,low_dl
mr1,mre1,1718576.570,1719172.645,15000000,0.054,low_ul
mre1,mr1,1718576.570,1719172.645,1000000,0.054,low_dl
mgs1,mre1,1721471.024,1765175.645,1000000,1193.548,trunk
mre1,mgs1,1721471.024,1765175.645,4000000,1193.548,trunk
mgs1,mre3,1721471.349,1765176.051,1000000,1193.520,trunk
mre3,mgs1,1721471.349,1765176.051,4000000,1193.520,trunk
mgs1,mre2,1722705.325,1726946.491,1000000,1193.540,trunk
mre2,mgs1,1722705.325,1726946.491,4000000,1193.540,trunk
mr2,mre3,1723129.897,1734736.385,15000000,0.076,low_ul
mre3,mr2,1723129.897,1734736.385,1000000,0.076,low_dl
mr2,mre1,1728378.614,1728885.743,15000000,0.054,low_ul
mre1,mr2,1728378.614,1728885.743,1000000,0.054,low_dl
mgs1,mre2,1729413.935,1733654.681,1000000,1193.489,trunk
mre2,mgs1,1729413.935,1733654.681,4000000,1193.489,trunk
mr2,mre1,1735597.800,1736119.540,15000000,0.054,low_ul
mre1,mr2,1735597.800,1736119.540,1000000,0.054,low_dl
mgs1,mre2,1736122.544,1740362.872,1000000,1193.441,trunk
mre2,mgs1,1736122.544,1740362.872,4000000,1193.441,trunk
mr1,mre2,1738539.981,1739063.880,15000000,0.053,low_ul
mre2,mr1,1738539.981,1739063.880,1000000,0.053,low_dl
mgs1,mre2,1742831.151,1747071.062,1000000,1193.395,trunk
mre2,mgs1,1742831.151,1747071.062,4000000,1193.395,trunk
mgs1,mre2,1749539.756,1753779.252,1000000,1193.354,trunk
mre2,mgs1,1749539.756,1753779.252,4000000,1193.354,trunk
mr1,mre3,1750080.493,1761643.933,15000000,0.076,low_ul
mre3,mr1,1750080.493,1761643.933,1000000,0.076,low_dl
mr2,mre2,1754750.510,1755115.803,15000000,0.053,low_ul
mre2,mr2,1754750.510,1755115.803,1000000,0.053,low_dl
mgs1,mre2,1756248.360,1760487.441,1000000,1193.316,trunk
mre2,mgs1,1756248.360,1760487.441,4000000,1193.316,trunk
mr1,mre1,1756743.620,1757482.961,15000000,0.054,low_ul
mre1,mr1,1756743.620,1757482.961,1000000,0.054,low_dl
mgs2,mre3,1759133.886,1785325.189,1000000,1193.322,trunk
mre3,mgs2,1759133.886,1785325.189,4000000,1193.322,trunk
mgs2,mre2,1759133.933,1760487.456,1000000,1193.296,trunk
mre2,mgs2,1759133.933,1760487.456,4000000,1193.296,trunk
mgs2,mre1,1759134.253,1785325.545,1000000,1193.304,trunk
mre1,mgs2,1759134.253,1785325.545,4000000,1193.304,trunk
mr2,mre3,1762531.841,1773766.370,15000000,0.076,low_ul
mre3,mr2,1762531.841,1773766.370,1000000,0.076,low_dl
mgs1,mre2,1762956.962,1765175.674,1000000,1193.281,trunk
mre2,mgs1,1762956.962,1765175.674,4000000,1193.281,trunk
mgs2,mre2,1762956.990,1767195.650,1000000,1193.280,trunk
mre2,mgs2,1762956.990,1767195.650,4000000,1193.280,trunk
mgs2,mre2,1769665.596,1773903.845,1000000,1193.234,trunk
mre2,mgs2,1769665.596,1773903.845,4000000,1193.234,trunk
mr2,mre1,1775344.948,1775810.492,15000000,0.054,low_ul
mre1,mr2,1775344.948,1775810.492,1000000,0.054,low_dl
mgs2,mre2,1776374.201,1780612.039,1000000,1193.192,trunk
mre2,mgs2,1776374.201,1780612.039,4000000,1193.192,trunk
mr1,mre2,1781508.096,1782017.746,15000000,0.053,low_ul
mre2,mr1,1781508.096,1782017.746,1000000,0.053,low_dl
mr2,mre1,1782522.219,1783077.323,15000000,0.054,low_ul
mre1,mr2,1782522.219,1783077.323,1000000,0.054,low_dl
mgs2,mre2,1783082.804,1785325.540,1000000,1193.152,trunk
mre2,mgs2,1783082.804,1785325.540,4000000,1193.152,trunk
mr1,mre3,1789516.680,1800802.080,15000000,0.076,low_ul
mre3,mr1,1789516.680,1800802.080,1000000,0.076,low_dl
mr2,mre3,1798757.847,1810682.173,15000000,0.076,low_ul
mre3,mr2,1798757.847,1810682.173,1000000,0.076,low_dl
mr2,mre2,1798999.679,1799434.623,15000000,0.053,low_ul
mre2,mr2,1798999.679,1799434.623,1000000,0.053,low_dl
mr1,mre1,1803653.811,1804391.089,15000000,0.054,low_ul
mre1,mr1,1803653.811,1804391.089,1000000,0.054,low_dl
mgs1,mre3,1807853.582,1851513.233,1000000,1192.986,trunk
mre3,mgs1,1807853.582,1851513.233,4000000,1192.986,trunk
mgs1,mre1,1807853.669,1851513.032,1000000,1192.993,trunk
mre1,mgs1,1807853.669,1851513.032,4000000,1192.993,trunk
mgs1,mre2,1809917.196,1814152.988,1000000,1192.978,trunk
mre2,mgs1,1809917.196,1814152.988,4000000,1192.978,trunk
mgs1,mre2,1816625.803,1820861.191,1000000,1192.927,trunk
mre2,mgs1,1816625.803,1820861.191,4000000,1192.927,trunk
mr2,mre1,1820655.709,1821394.711,15000000,0.054,low_ul
mre1,mr2,1820655.709,1821394.711,1000000,0.054,low_dl
mgs1,mre2,1823334.408,1827569.394,1000000,1192.879,trunk
mre2,mgs1,1823334.408,1827569.394,4000000,1192.879,trunk
mr1,mre3,1825714.811,1837619.717,15000000,0.076,low_ul
mre3,mr1,1825714.811,1837619.717,1000000,0.076,low_dl
mr1,mre2,1825760.656,1826295.818,15000000,0.053,low_ul
mre2,mr1,1825760.656,1826295.818,1000000,0.053,low_dl
mgs1,mre2,1830043.011,1834277.597,1000000,1192.833,trunk
mre2,mgs1,1830043.011,1834277.597,4000000,1192.833,trunk
mr2,mre3,1836611.584,1847855.584,15000000,0.076,low_ul
mre3,mr2,1836611.584,1847855.584,1000000,0.076,low_dl
mgs1,mre2,1836751.613,1840985.800,1000000,1192.792,trunk
mre2,mgs1,1836751.613,1840985.800,4000000,1192.792,trunk
mr1,mre1,1842010.990,1842500.341,15000000,0.054,low_ul
mre1,mr1,1842010.990,1842500.341,1000000,0.054,low_dl
mgs1,mre2,1843460.213,1847694.001,1000000,1192.754,trunk
mre2,mgs1,1843460.213,1847694.001,4000000,1192.754,trunk
mgs2,mre2,1845444.695,1847694.017,1000000,1192.735,trunk
mre2,mgs2,1845444.695,1847694.017,4000000,1192.735,trunk
mgs2,mre1,1845444.990,1871735.078,1000000,1192.744,trunk
mre1,mgs2,1845444.990,1871735.078,4000000,1192.744,trunk
mgs2,mre3,1845445.249,1871735.276,1000000,1192.762,trunk
mre3,mgs2,1845445.249,1871735.276,4000000,1192.762,trunk
mr2,mre2,1848626.923,1848994.496,15000000,0.053,low_ul
mre2,mr2,1848626.923,1848994.496,1000000,0.053,low_dl
mr1,mre1,1849213.492,1849753.597,15000000,0.054,low_ul
mre1,mr1,1849213.492,1849753.597,1000000,0.054,low_dl
mgs1,mre2,1850168.812,1851512.963,1000000,1192.718,trunk
mre2,mgs1,1850168.812,1851512.963,4000000,1192.718,trunk
mgs2,mre2,1850168.840,1854402.224,1000000,1192.716,trunk
mre2,mgs2,1850168.840,1854402.224,4000000,1192.716,trunk
mgs2,mre2,1856877.442,1861110.432,1000000,1192.670,trunk
mre2,mgs2,1856877.442,1861110.432,4000000,1192.670,trunk
mgs2,mre2,1863586.044,1867818.638,1000000,1192.627,trunk
mre2,mgs2,1863586.044,1867818.638,4000000,1192.627,trunk
mr1,mre3,1863834.549,1875115.682,15000000,0.076,low_ul
mre3,mr1,1863834.549,1875115.682,1000000,0.076,low_dl
mr2,mre1,1867575.775,1868314.513,15000000,0.054,low_ul
mre1,mr2,1867575.775,1868314.513,1000000,0.054,low_dl
mr1,mre2,1868780.913,1869191.956,15000000,0.053,low_ul
mre2,mr1,1868780.913,1869191.956,1000000,0.053,low_dl
mgs2,mre2,1870294.643,1871735.145,1000000,1192.588,trunk
mre2,mgs2,1870294.643,1871735.145,4000000,1192.588,trunk
mr2,mre3,1874463.136,1886315.521,15000000,0.076,low_ul
mre3,mr2,1874463.136,1886315.521,1000000,0.076,low_dl
mr2,mre2,1886378.503,1886523.664,15000000,0.053,low_ul
mre2,mr2,1886378.503,1886523.664,1000000,0.053,low_dl
mr1,mre1,1888965.694,1889416.810,15000000,0.054,low_ul
mre1,mr1,1888965.694,1889416.810,1000000,0.054,low_dl
mr2,mre2,1892937.170,1893257.965,15000000,0.053,low_ul
mre2,mr2,1892937.170,1893257.965,1000000,0.053,low_dl
mgs1,mre3,1894236.645,1937848.977,1000000,1192.454,trunk
mre3,mgs1,1894236.645,1937848.977,4000000,1192.454,trunk
mgs1,mre1,1894236.740,1937849.505,1000000,1192.428,trunk
mre1,mgs1,1894236.740,1937849.505,4000000,1192.428,trunk
mgs1,mre2,1894236.943,1894651.437,1000000,1192.429,trunk
mre2,mgs1,1894236.943,1894651.437,4000000,1192.429,trunk
mr1,mre1,1896128.703,1896695.584,15000000,0.054,low_ul
mre1,mr1,1896128.703,1896695.584,1000000,0.054,low_dl
mgs1,mre2,1897129.022,1901359.652,1000000,1192.410,trunk
mre2,mgs1,1897129.022,1901359.652,4000000,1192.410,trunk
mr1,mre3,1901370.942,1913271.510,15000000,0.076,low_ul
mre3,mr1,1901370.942,1913271.510,1000000,0.076,low_dl
mgs1,mre2,1903837.625,1908067.867,1000000,1192.359,trunk
mre2,mgs1,1903837.625,1908067.867,4000000,1192.359,trunk
mr2,mre1,1905898.078,1906441.894,15000000,0.054,low_ul
mre1,mr2,1905898.078,1906441.894,1000000,0.054,low_dl
mgs1,mre2,1910546.226,1914776.083,1000000,1192.310,trunk
mre2,mgs1,1910546.226,1914776.083,4000000,1192.310,trunk
mr2,mre3,1911162.963,1922469.772,15000000,0.076,low_ul
mre3,mr2,1911162.963,1922469.772,1000000,0.076,low_dl
mr1,mre2,1913024.585,1913490.788,15000000,0.053,low_ul
mre2,mr1,1913024.585,1913490.788,1000000,0.053,low_dl
mr2,mre1,1913152.695,1913633.607,15000000,0.054,low_ul
mre1,mr2,1913152.695,1913633.607,1000000,0.054,low_dl
mgs1,mre2,1917254.826,1921484.299,1000000,1192.265,trunk
mre2,mgs1,1917254.826,1921484.299,4000000,1192.265,trunk
mgs1,mre2,1923963.424,1928192.514,1000000,1192.223,trunk
mre2,mgs1,1923963.424,1928192.514,4000000,1192.223,trunk
mgs1,mre2,1930672.020,1934900.728,1000000,1192.185,trunk
mre2,mgs1,1930672.020,1934900.728,4000000,1192.185,trunk
mgs2,mre2,1931754.202,1934900.744,1000000,1192.175,trunk
mre2,mgs2,1931754.202,1934900.744,4000000,1192.175,trunk
mgs2,mre3,1931754.219,1958146.091,1000000,1192.161,trunk
mre3,mgs2,1931754.219,1958146.091,4000000,1192.161,trunk
mgs2,mre1,1931754.227,1958145.509,1000000,1192.179,trunk
mre1,mgs2,1931754.227,1958145.509,4000000,1192.179,trunk
mr1,mre1,1934279.047,1935019.659,15000000,0.054,low_ul
mre1,mr1,1934279.047,1935019.659,1000000,0.054,low_dl
mr2,mre2,1935795.103,1936288.500,15000000,0.053,low_ul
mre2,mr2,1935795.103,1936288.500,1000000,0.053,low_dl
mgs1,mre2,1937380.616,1937849.398,1000000,1192.149,trunk
mre2,mgs1,1937380.616,1937849.398,4000000,1192.149,trunk
mgs2,mre2,1937380.644,1941608.964,1000000,1192.145,trunk
mre2,mgs2,1937380.644,1941608.964,4000000,1192.145,trunk
mr1,mre3,1938176.059,1949465.594,15000000,0.076,low_ul
mre3,mr1,1938176.059,1949465.594,1000000,0.076,low_dl
mgs2,mre2,1944089.243,1948317.184,1000000,1192.099,trunk
mre2,mgs2,1944089.243,1948317.184,4000000,1192.099,trunk
mr2,mre3,1950476.548,1961963.886,15000000,0.076,low_ul
mre3,mr2,1950476.548,1961963.886,1000000,0.076,low_dl
mgs2,mre2,1950797.840,1955025.403,1000000,1192.056,trunk
mre2,mgs2,1950797.840,1955025.403,4000000,1192.056,trunk
mr2,mre1,1952857.859,1953366.476,15000000,0.054,low_ul
mre1,mr2,1952857.859,1953366.476,1000000,0.054,low_dl
mgs2,mre2,1957506.436,1958145.504,1000000,1192.016,trunk
mre2,mgs2,1957506.436,1958145.504,4000000,1192.016,trunk
mr2,mre1,1960077.453,1960597.601,15000000,0.054,low_ul
mre1,mr2,1960077.453,1960597.601,1000000,0.054,low_dl
mr1,mre2,1962704.262,1963018.070,15000000,0.053,low_ul
mre2,mr1,1962704.262,1963018.070,1000000,0.053,low_dl
mr1,mre3,1977350.885,1988907.289,15000000,0.076,low_ul
mre3,mr1,1977350.885,1988907.289,1000000,0.076,low_dl
mr2,mre2,1980075.367,1980563.911,15000000,0.053,low_ul
mre2,mr2,1980075.367,1980563.911,1000000,0.053,low_dl
mgs1,mre2,1980620.109,1981858.252,1000000,1191.852,trunk
mre2,mgs1,1980620.109,1981858.252,4000000,1191.852,trunk
mgs1,mre1,1980620.143,2024184.962,1000000,1191.857,trunk
mre1,mgs1,1980620.143,2024184.962,4000000,1191.857,trunk
mgs1,mre3,1980620.376,2024184.648,1000000,1191.859,trunk
mre3,mgs1,1980620.376,2024184.648,4000000,1191.859,trunk
mr1,mre1,1981188.347,1981928.217,15000000,0.054,low_ul
mre1,mr1,1981188.347,1981928.217,1000000,0.054,low_dl
mgs1,mre2,1984340.802,1988566.479,1000000,1191.835,trunk
mre2,mgs1,1984340.802,1988566.479,4000000,1191.835,trunk
mr2,mre3,1986738.890,1998414.299,15000000,0.076,low_ul
mre3,mr2,1986738.890,1998414.299,1000000,0.076,low_dl
mgs1,mre2,1991049.401,1995274.707,1000000,1191.783,trunk
mre2,mgs1,1991049.401,1995274.707,4000000,1191.783,trunk
mgs1,mre2,1997757.999,2001982.935,1000000,1191.734,trunk
mre2,mgs1,1997757.999,2001982.935,4000000,1191.734,trunk
mr2,mre1,1998192.305,1998929.929,15000000,0.054,low_ul
mre1,mr2,1998192.305,1998929.929,1000000,0.054,low_dl
mr1,mre2,2000361.054,2000620.319,15000000,0.053,low_ul
mre2,mr1,2000361.054,2000620.319,1000000,0.053,low_dl
mgs1,mre2,2004466.594,2008691.162,1000000,1191.689,trunk
mre2,mgs1,2004466.594,2008691.162,4000000,1191.689,trunk
mr1,mre2,2007017.179,2007263.742,15000000,0.053,low_ul
mre2,mr1,2007017.179,2007263.742,1000000,0.053,low_dl
mgs1,mre2,2011175.189,2015399.389,1000000,1191.648,trunk
mre2,mgs1,2011175.189,2015399.389,4000000,1191.648,trunk
mr1,mre3,2013688.701,2025320.730,15000000,0.076,low_ul
mre3,mr1,2013688.701,2025320.730,1000000,0.076,low_dl
mgs1,mre2,2017883.781,2022107.615,1000000,1191.609,trunk
mre2,mgs1,2017883.781,2022107.615,4000000,1191.609,trunk
mgs2,mre3,2018061.679,2044556.674,1000000,1191.600,trunk
mre3,mgs2,2018061.679,2044556.674,4000000,1191.600,trunk
mgs2,mre1,2018062.088,2044556.777,1000000,1191.610,trunk
mre1,mgs2,2018062.088,2044556.777,4000000,1191.610,trunk
mgs2,mre2,2018062.369,2022107.633,1000000,1191.614,trunk
mre2,mgs2,2018062.369,2022107.633,4000000,1191.614,trunk
mr1,mre1,2019529.171,2020057.864,15000000,0.054,low_ul
mre1,mr1,2019529.171,2020057.864,1000000,0.054,low_dl
mr2,mre2,2023008.789,2023530.311,15000000,0.053,low_ul
mre2,mr2,2023008.789,2023530.311,1000000,0.053,low_dl
mgs2,mre2,2024592.402,2028815.864,1000000,1191.568,trunk
mre2,mgs2,2024592.402,2028815.864,4000000,1191.568,trunk
mr2,mre3,2025998.804,2037213.666,15000000,0.076,low_ul
mre3,mr2,2025998.804,2037213.666,1000000,0.076,low_dl
mr1,mre1,2026767.070,2027269.106,15000000,0.054,low_ul
mre1,mr1,2026767.070,2027269.106,1000000,0.054,low_dl
mgs2,mre2,2031300.997,2035524.096,1000000,1191.521,trunk
mre2,mgs2,2031300.997,2035524.096,4000000,1191.521,trunk
mgs2,mre2,2038009.591,2042232.327,1000000,1191.478,trunk
mre2,mgs2,2038009.591,2042232.327,4000000,1191.478,trunk
mr2,mre1,2045111.664,2045850.583,15000000,0.054,low_ul
mre1,mr2,2045111.664,2045850.583,1000000,0.054,low_dl
mr1,mre2,2049855.199,2050330.959,15000000,0.053,low_ul
mre2,mr1,2049855.199,2050330.959,1000000,0.053,low_dl
mr1,mre3,2053037.241,2064291.037,15000000,0.076,low_ul
mre3,mr1,2053037.241,2064291.037,1000000,0.076,low_dl
mr2,mre3,2062353.110,2074300.863,15000000,0.076,low_ul
mre3,mr2,2062353.110,2074300.863,1000000,0.076,low_dl
mr1,mre1,2066477.385,2066973.983,15000000,0.054,low_ul
mre1,mr1,2066477.385,2066973.983,1000000,0.054,low_dl
mgs1,mre2,2067003.472,2069065.226,1000000,1191.274,trunk
mre2,mgs1,2067003.472,2069065.226,4000000,1191.274,trunk
mgs1,mre3,2067003.639,2110519.875,1000000,1191.260,trunk
mre3,mgs1,2067003.639,2110519.875,4000000,1191.260,trunk
mgs1,mre1,2067003.689,2110519.444,1000000,1191.282,trunk
mre1,mgs1,2067003.689,2110519.444,4000000,1191.282,trunk
mr2,mre2,2067275.602,2067813.439,15000000,0.053,low_ul
mre2,mr2,2067275.602,2067813.439,1000000,0.053,low_dl
mgs1,mre2,2071552.535,2075773.464,1000000,1191.254,trunk
mre2,mgs1,2071552.535,2075773.464,4000000,1191.254,trunk
mr1,mre1,2073683.105,2074216.545,15000000,0.054,low_ul
mre1,mr1,2073683.105,2074216.545,1000000,0.054,low_dl
mgs1,mre2,2078261.131,2082481.704,1000000,1191.202,trunk
mre2,mgs1,2078261.131,2082481.704,4000000,1191.202,trunk
mr2,mre1,2083419.788,2083995.497,15000000,0.054,low_ul
mre1,mr2,2083419.788,2083995.497,1000000,0.054,low_dl
mgs1,mre2,2084969.724,2089189.944,1000000,1191.153,trunk
mre2,mgs1,2084969.724,2089189.944,4000000,1191.153,trunk
mr1,mre3,2089307.000,2101246.957,15000000,0.076,low_ul
mre3,mr1,2089307.000,2101246.957,1000000,0.076,low_dl
mr2,mre1,2090711.141,2091143.923,15000000,0.054,low_ul
mre1,mr2,2090711.141,2091143.923,1000000,0.054,low_dl
mgs1,mre2,2091678.317,2095898.183,1000000,1191.107,trunk
mre2,mgs1,2091678.317,2095898.183,4000000,1191.107,trunk
mr1,mre2,2094129.066,2094594.981,15000000,0.053,low_ul
mre2,mr1,2094129.066,2094594.981,1000000,0.053,low_dl
mgs1,mre2,2098386.907,2102606.421,1000000,1191.066,trunk
mre2,mgs1,2098386.907,2102606.421,4000000,1191.066,trunk
mr2,mre3,2099892.096,2111118.953,15000000,0.076,low_ul
mre3,mr2,2099892.096,2111118.953,1000000,0.076,low_dl
mgs2,mre1,2104368.788,2130968.610,1000000,1191.036,trunk
mre1,mgs2,2104368.788,2130968.610,4000000,1191.036,trunk
mgs2,mre3,2104369.018,2130968.012,1000000,1191.058,trunk
mre3,mgs2,2104369.018,2130968.012,4000000,1191.058,trunk
mgs1,mre2,2105095.496,2109314.659,1000000,1191.028,trunk
mre2,mgs1,2105095.496,2109314.659,4000000,1191.028,trunk
mgs2,mre2,2105095.521,2109314.678,1000000,1191.033,trunk
mre2,mgs2,2105095.521,2109314.678,4000000,1191.033,trunk
mr2,mre2,2110259.960,2110728.624,15000000,0.053,low_ul
mre2,mr2,2110259.960,2110728.624,1000000,0.053,low_dl
mgs2,mre2,2111804.114,2116022.921,1000000,1190.984,trunk
mre2,mgs2,2111804.114,2116022.921,4000000,1190.984,trunk
mr1,mre1,2111815.269,2112555.344,15000000,0.054,low_ul
mre1,mr1,2111815.269,2112555.344,1000000,0.054,low_dl
mgs2,mre2,2118512.705,2122731.164,1000000,1190.937,trunk
mre2,mgs2,2118512.705,2122731.164,4000000,1190.937,trunk
mgs2,mre2,2125221.295,2129439.406,1000000,1190.894,trunk
mre2,mgs2,2125221.295,2129439.406,4000000,1190.894,trunk
mr1,mre3,2127088.049,2138359.765,15000000,0.076,low_ul
mre3,mr1,2127088.049,2138359.765,1000000,0.076,low_dl
mr2,mre1,2130373.932,2130919.499,15000000,0.054,low_ul
mre1,mr2,2130373.932,2130919.499,1000000,0.054,low_dl
mr1,mre2,2137059.829,2137583.345,15000000,0.053,low_ul
mre2,mr1,2137059.829,2137583.345,1000000,0.053,low_dl
mr2,mre1,2137635.596,2138115.277,15000000,0.054,low_ul
mre1,mr2,2137635.596,2138115.277,1000000,0.054,low_dl
mr2,mre3,2138117.276,2149913.811,15000000,0.076,low_ul
mre3,mr2,2138117.276,2149913.811,1000000,0.076,low_dl
mgs1,mre3,2153386.819,2196853.369,1000000,1190.711,trunk
mre3,mgs1,2153386.819,2196853.369,4000000,1190.711,trunk
mgs1,mre2,2153387.062,2156272.353,1000000,1190.696,trunk
mre2,mgs1,2153387.062,2156272.353,4000000,1190.696,trunk
mgs1,mre1,2153387.264,2196853.096,1000000,1190.704,trunk
mre1,mgs1,2153387.264,2196853.096,4000000,1190.704,trunk
mr2,mre2,2154518.303,2155026.575,15000000,0.053,low_ul
mre2,mr2,2154518.303,2155026.575,1000000,0.053,low_dl
mr1,mre1,2158723.899,2159464.543,15000000,0.054,low_ul
mre1,mr1,2158723.899,2159464.543,1000000,0.054,low_dl
mgs1,mre2,2158764.222,2162980.604,1000000,1190.666,trunk
mre2,mgs1,2158764.222,2162980.604,4000000,1190.666,trunk
mr1,mre3,2165013.042,2176865.395,15000000,0.076,low_ul
mre3,mr1,2165013.042,2176865.395,1000000,0.076,low_dl
mgs1,mre2,2165472.814,2169688.855,1000000,1190.614,trunk
mre2,mgs1,2165472.814,2169688.855,4000000,1190.614,trunk
mgs1,mre2,2172181.404,2176397.106,1000000,1190.565,trunk
mre2,mgs1,2172181.404,2176397.106,4000000,1190.565,trunk
mr2,mre3,2174720.391,2186084.580,15000000,0.076,low_ul
mre3,mr2,2174720.391,2186084.580,1000000,0.076,low_dl
mr2,mre1,2175729.703,2176464.129,15000000,0.054,low_ul
mre1,mr2,2175729.703,2176464.129,1000000,0.054,low_dl
mgs1,mre2,2178889.992,2183105.356,1000000,1190.520,trunk
mre2,mgs1,2178889.992,2183105.356,4000000,1190.520,trunk
mr1,mre2,2181318.584,2181854.042,15000000,0.053,low_ul
mre2,mr1,2181318.584,2181854.042,1000000,0.053,low_dl
mgs1,mre2,2185598.579,2189813.606,1000000,1190.478,trunk
mre2,mgs1,2185598.579,2189813.606,4000000,1190.478,trunk
mgs2,mre1,2190674.461,2217380.768,1000000,1190.455,trunk
mre1,mgs2,2190674.461,2217380.768,4000000,1190.455,trunk
mgs2,mre3,2190675.137,2217380.751,1000000,1190.460,trunk
mre3,mgs2,2190675.137,2217380.751,4000000,1190.460,trunk
mgs1,mre2,2192307.165,2196521.855,1000000,1190.440,trunk
mre2,mgs1,2192307.165,2196521.855,4000000,1190.440,trunk
mgs2,mre2,2192307.190,2196521.875,1000000,1190.444,trunk
mre2,mgs2,2192307.190,2196521.875,4000000,1190.444,trunk
mr1,mre1,2197049.843,2197612.594,15000000,0.054,low_ul
mre1,mr1,2197049.843,2197612.594,1000000,0.054,low_dl
mr2,mre2,2197572.417,2197860.083,15000000,0.053,low_ul
mre2,mr2,2197572.417,2197860.083,1000000,0.053,low_dl
mgs2,mre2,2199015.779,2203230.129,1000000,1190.394,trunk
mre2,mgs2,2199015.779,2203230.129,4000000,1190.394,trunk
mr1,mre3,2201709.153,2213045.818,15000000,0.076,low_ul
mre3,mr1,2201709.153,2213045.818,1000000,0.076,low_dl
mr2,mre2,2204309.203,2204417.870,15000000,0.053,low_ul
mre2,mr2,2204309.203,2204417.870,1000000,0.053,low_dl
mr1,mre1,2204323.766,2204781.300,15000000,0.054,low_ul
mre1,mr1,2204323.766,2204781.300,1000000,0.054,low_dl
mgs2,mre2,2205724.366,2209938.384,1000000,1190.347,trunk
mre2,mgs2,2205724.366,2209938.384,4000000,1190.347,trunk
mgs2,mre2,2212432.953,2216646.637,1000000,1190.305,trunk
mre2,mgs2,2212432.953,2216646.637,4000000,1190.305,trunk
mr2,mre3,2214138.843,2225558.875,15000000,0.076,low_ul
mre3,mr2,2214138.843,2225558.875,1000000,0.076,low_dl
mr2,mre1,2222648.567,2223385.862,15000000,0.054,low_ul
mre1,mr2,2222648.567,2223385.862,1000000,0.054,low_dl
mr1,mre2,2224301.530,2224792.591,15000000,0.053,low_ul
mre2,mr1,2224301.530,2224792.591,1000000,0.053,low_dl
